pathway,pval,padj,log2err,ES,NES,size,leadingEdge,direction,path_clean,signif
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,0.058609534580356636,0.51304420073114,0.3217759180753611,0.4831022540061041,1.5086515725402316,16,,Enriched in ΔSX,Reactome Transcription Of E2f Targets Under Negative Control By P107 Rbl1 And P130 Rbl2 In Complex With Hdac1,
REACTOME_CO_INHIBITION_BY_PD_1,0.0630048465266559,0.5163800053880172,0.22798720285044224,-0.44132764338785635,-1.4589015079867558,25,,Enriched in ΔHC,Reactome Co Inhibition By Pd 1,
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.06324087110521263,0.5163800053880172,0.2878051305355643,0.37732231757214907,1.4491805648060405,34,,Enriched in ΔSX,Reactome Diseases Associated With O Glycosylation Of Proteins,
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_APOPTOSIS,0.06295399515738499,0.5163800053880172,0.28201335001172506,0.4692154868822941,1.4652854054708242,16,,Enriched in ΔSX,Reactome Regulation Of Mitf M Dependent Genes Involved In Apoptosis,
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.06451612903225806,0.5224748810153358,0.21392785549235627,-0.29270142954028894,-1.3068972923756803,116,,Enriched in ΔHC,Reactome Anti Inflammatory Response Favouring Leishmania Parasite Infection,
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.06738308226843538,0.5380147287625765,0.2878051305355643,0.43260923534244,1.4330565840062448,21,,Enriched in ΔSX,Reactome Creb1 Phosphorylation Through Nmda Receptor Mediated Activation Of Ras Signaling,
REACTOME_RHOBTB_GTPASE_CYCLE,0.06752411575562701,0.5380147287625765,0.21925034670375515,-0.3957379490161519,-1.3954523457959571,35,,Enriched in ΔHC,Reactome Rhobtb Gtpase Cycle,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,0.06887755102040816,0.54440816326530606,0.27650059925447157,0.4273156840764936,1.404367681830197,20,,Enriched in ΔSX,Reactome Transcriptional Regulation Of Brown And Beige Adipocyte Differentiation,
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.0698051948051948,0.5473613687899401,0.21654283673534816,-0.4588199605421744,-1.4520212851699956,21,,Enriched in ΔHC,Reactome Striated Muscle Contraction,
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.07195301027900147,0.5527513240669368,0.20207170902115992,-0.2872150857887867,-1.287863088020655,120,,Enriched in ΔHC,Reactome Clathrin Mediated Endocytosis,
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.07323943661971831,0.5527513240669368,0.28201335001172506,0.3008653009427155,1.3192045267524983,67,,Enriched in ΔSX,Reactome Ddx58 Ifih1 Mediated Induction Of Interferon Alpha Beta,
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,0.0732899022801303,0.5527513240669368,0.2114001893849227,-0.42858600463698376,-1.4390102848749267,27,,Enriched in ΔHC,Reactome Formation Of The Cornified Envelope,
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.07269789983844911,0.5527513240669368,0.2114001893849227,-0.43584228535877695,-1.440768501318424,25,,Enriched in ΔHC,Reactome Gap Junction Trafficking And Regulation,
REACTOME_KERATINIZATION,0.0732899022801303,0.5527513240669368,0.2114001893849227,-0.42858600463698376,-1.4390102848749267,27,,Enriched in ΔHC,Reactome Keratinization,
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.07413249211356467,0.5530200279586066,0.20658792269689108,-0.38617576472210235,-1.396595491353273,38,,Enriched in ΔHC,Reactome Interleukin 2 Family Signaling,
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.07540983606557378,0.5530200279586066,0.2089550275493539,-0.4622835517811827,-1.4363470246100085,20,,Enriched in ΔHC,Reactome Notch3 Intracellular Domain Regulates Transcription,
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,0.07474226804123711,0.5530200279586066,0.26635065708852557,0.3789274027197579,1.3926121120724115,29,,Enriched in ΔSX,Reactome Processing Of Capped Intronless Pre Mrna,
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,0.07556447750446547,0.5530200279586066,0.2878051305355643,0.4072246594267033,1.478143438879915,28,,Enriched in ΔSX,Reactome Regulation Of Mecp2 Expression And Activity,
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,0.07692307692307693,0.5531274131274131,0.27650059925447157,0.31003636116257816,1.3088630786763689,57,,Enriched in ΔSX,Reactome Formation Of Rna Pol Ii Elongation Complex,
REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.07837837837837838,0.5531274131274131,0.26635065708852557,0.3346766628095751,1.3238397820075725,41,,Enriched in ΔSX,Reactome G Protein Mediated Events,
REACTOME_SUMOYLATION,0.07832729911328817,0.5531274131274131,0.2878051305355643,0.24015240138960664,1.2420229239957643,169,,Enriched in ΔSX,Reactome Sumoylation,
REACTOME_TGFBR3_EXPRESSION,0.07653061224489796,0.5531274131274131,0.2616635217115731,0.4186406562360028,1.3758573107107936,20,,Enriched in ΔSX,Reactome Tgfbr3 Expression,
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.07763975155279502,0.5531274131274131,0.2878571172551493,0.2668349207718008,1.2760199534607874,107,,Enriched in ΔSX,Reactome Toll Like Receptor 9 Tlr9 Cascade,
REACTOME_ISG15_ANTIVIRAL_MECHANISM,0.08045977011494253,0.5598186822081916,0.27128855468895297,0.2920663334199939,1.302421753866016,73,,Enriched in ΔSX,Reactome Isg15 Antiviral Mechanism,
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,0.07990314769975787,0.5598186822081916,0.24891111443470243,0.44877069446298185,1.4014395674978466,16,,Enriched in ΔSX,Reactome Mrna Decay By 3 To 5 Exoribonuclease,
REACTOME_DAG_AND_IP3_SIGNALING,0.08255847803754532,0.5664428909798248,0.2878051305355643,0.38138561834739837,1.4242066582753647,31,,Enriched in ΔSX,Reactome Dag And Ip3 Signaling,
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.08232445520581114,0.5664428909798248,0.24504178543099617,0.4414348588719171,1.3785309186381445,16,,Enriched in ΔSX,Reactome Met Activates Ptk2 Signaling,
REACTOME_G0_AND_EARLY_G1,0.0835509138381201,0.5692986404969839,0.2529611230696109,0.3911328437712782,1.3732541482998173,25,,Enriched in ΔSX,Reactome G0 And Early G1,
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,0.08443271767810026,0.5694889201998207,0.2529611230696109,0.34928242786199415,1.3363052858921265,33,,Enriched in ΔSX,Reactome Formation Of The Early Elongation Complex,
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.08530805687203792,0.5694889201998207,0.19189224038483796,-0.3698441895601374,-1.3823285887718553,44,,Enriched in ΔHC,Reactome Interleukin 3 Interleukin 5 And Gm Csf Signaling,
REACTOME_SELECTIVE_AUTOPHAGY,0.0851063829787234,0.5694889201998207,0.1882041463084906,-0.31155175292153814,-1.300203635631174,77,,Enriched in ΔHC,Reactome Selective Autophagy,
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.08690652029185149,0.5762660540157669,0.2878051305355643,0.35876939238052213,1.3726010735467777,33,,Enriched in ΔSX,Reactome Sphingolipid De Novo Biosynthesis,
REACTOME_SNRNP_ASSEMBLY,0.08781869688385269,0.5784324834749763,0.25720646646883816,0.3096166662927836,1.287152847537113,53,,Enriched in ΔSX,Reactome Snrnp Assembly,
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.08888888888888889,0.5798987276290526,0.2529611230696109,0.2919449044547934,1.2883180083032484,68,,Enriched in ΔSX,Reactome Downstream Signaling Events Of B Cell Receptor Bcr,
REACTOME_FATTY_ACID_METABOLISM,0.08948863636363637,0.5798987276290526,0.17669426893849804,-0.27220081428861415,-1.2501936676188599,134,,Enriched in ΔHC,Reactome Fatty Acid Metabolism,
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.0898021308980213,0.5798987276290526,0.18302393838448722,-0.31024689070294137,-1.2911935976601725,76,,Enriched in ΔHC,Reactome Role Of Phospholipids In Phagocytosis,
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.09165302782324058,0.5880077369439072,0.1882041463084906,-0.41486640659222607,-1.3777010215772607,26,,Enriched in ΔHC,Reactome Transport Of Vitamins Nucleosides And Related Molecules,
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.09323308270676692,0.5942857142857143,0.17821987495197314,-0.30022617980333505,-1.278525287243739,87,,Enriched in ΔHC,Reactome Recruitment Of Numa To Mitotic Centrosomes,
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,0.09473684210526316,0.5961783439490447,0.17669426893849804,-0.30573800805474105,-1.2810271823084252,80,,Enriched in ΔHC,Reactome Fceri Mediated Ca 2 Mobilization,
REACTOME_SURFACTANT_METABOLISM,0.09427609427609428,0.5961783439490447,0.1882041463084906,-0.4651739104106899,-1.3790846262830274,18,,Enriched in ΔHC,Reactome Surfactant Metabolism,
REACTOME_ECM_PROTEOGLYCANS,0.09736842105263158,0.60125,0.2343926472946861,0.33893848244228714,1.3058398861716094,35,,Enriched in ΔSX,Reactome Ecm Proteoglycans,
REACTOME_INTERFERON_GAMMA_SIGNALING,0.0963855421686747,0.60125,0.17520404755855126,-0.30122632473773703,-1.2728084192800442,83,,Enriched in ΔHC,Reactome Interferon Gamma Signaling,
REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS,0.096875,0.60125,0.17821987495197314,-0.3470291526500842,-1.3204300850154571,48,,Enriched in ΔHC,Reactome Phase I Functionalization Of Compounds,
REACTOME_AUTOPHAGY,0.10084033613445378,0.6021301500391785,0.16440575583821013,-0.26520359150930767,-1.225841028546019,142,,Enriched in ΔHC,Reactome Autophagy,
REACTOME_COMPLEX_III_ASSEMBLY,0.10177705977382875,0.6021301500391785,0.17669426893849804,-0.41073836052189716,-1.3577821886556494,25,,Enriched in ΔHC,Reactome Complex Iii Assembly,
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,0.09884678747940692,0.6021301500391785,0.18138312849840757,-0.421896712264278,-1.361191348407785,23,,Enriched in ΔHC,Reactome Interleukin Receptor Shc Signaling,
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,0.10163934426229508,0.6021301500391785,0.17821987495197314,-0.44111027528806535,-1.3705601875595537,20,,Enriched in ΔHC,Reactome Maturation Of Tca Enzymes And Regulation Of Tca Cycle,
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.10138248847926268,0.6021301500391785,0.1723243449009459,-0.3266254070360213,-1.2930380021050156,57,,Enriched in ΔHC,Reactome Rho Gtpases Activate Pkns,
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.09970674486803519,0.6021301500391785,0.24504178543099617,0.27429910194346163,1.2719599892414775,88,,Enriched in ΔSX,Reactome Signaling By Tgf Beta Receptor Complex,
REACTOME_STIMULI_SENSING_CHANNELS,0.09984639016897082,0.6021301500391785,0.1737478389995708,-0.32728641675730646,-1.2956547939129117,57,,Enriched in ΔHC,Reactome Stimuli Sensing Channels,
REACTOME_CELL_CELL_COMMUNICATION,0.10518292682926829,0.6146595279390694,0.16823816568963962,-0.29286930596179744,-1.262015132148204,93,,Enriched in ΔHC,Reactome Cell Cell Communication,
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.10610932475884244,0.6146595279390694,0.1723243449009459,-0.37391419105955376,-1.3184973448658464,35,,Enriched in ΔHC,Reactome Chemokine Receptors Bind Chemokines,
REACTOME_COLLAGEN_DEGRADATION,0.10914927768860354,0.6146595279390694,0.16957064440562838,-0.3816117746859437,-1.3289032170538257,33,,Enriched in ΔHC,Reactome Collagen Degradation,
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.11073825503355705,0.6146595279390694,0.1723243449009459,-0.4609947430530689,-1.3533842510298768,17,,Enriched in ΔHC,Reactome Interleukin 6 Family Signaling,
REACTOME_L1CAM_INTERACTIONS,0.10827067669172932,0.6146595279390694,0.16440575583821013,-0.29466788692535817,-1.2506559571386784,85,,Enriched in ΔHC,Reactome L1cam Interactions,
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.11057692307692307,0.6146595279390694,0.16823816568963962,-0.378145018786665,-1.3273182625022562,34,,Enriched in ΔHC,Reactome Map2k And Mapk Activation,
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,0.1089588377723971,0.6146595279390694,0.2114001893849227,0.4302488350873773,1.3435987438592516,16,,Enriched in ΔSX,Reactome Map3k8 Tpl2 Dependent Mapk1 3 Activation,
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.10972568578553615,0.6146595279390694,0.21392785549235627,0.418413379449806,1.3508308152911745,19,,Enriched in ΔSX,Reactome Platelet Calcium Homeostasis,
REACTOME_SIGNALING_BY_BMP,0.1096938775510204,0.6146595279390694,0.21654283673534816,0.4058218684510277,1.3337285240635988,20,,Enriched in ΔSX,Reactome Signaling By Bmp,
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.10526315789473684,0.6146595279390694,0.23112670967383428,0.30837105442125035,1.2746281280160159,50,,Enriched in ΔSX,Reactome Synthesis Of Pips At The Plasma Membrane,
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.10989010989010989,0.6146595279390694,0.22496609354031374,0.3090802104982611,1.2792295528682085,49,,Enriched in ΔSX,Reactome Transcriptional Activity Of Smad2 Smad3 Smad4 Heterotrimer,
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,0.11315789473684211,0.6245810055865922,0.21654283673534816,0.33325802086104667,1.2839545775126484,35,,Enriched in ΔSX,Reactome Negative Regulators Of Ddx58 Ifih1 Signaling,
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.11714770797962648,0.6359447004608295,0.16823816568963962,-0.4650091853142078,-1.3447203713999587,16,,Enriched in ΔHC,Reactome Interaction Between L1 And Ankyrins,
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.11658031088082901,0.6359447004608295,0.2114001893849227,0.3955487905685119,1.3102905631943278,21,,Enriched in ΔSX,Reactome Jnk C Jun Kinases Phosphorylation And Activation Mediated By Activated Human Tak1,
REACTOME_OPIOID_SIGNALLING,0.11614730878186968,0.6359447004608295,0.22205604614524838,0.27721645312671855,1.2189558534435105,69,,Enriched in ΔSX,Reactome Opioid Signalling,
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.11940298507462686,0.6378034085040454,0.20429475651688608,0.43429409368412875,1.3185116092103766,15,,Enriched in ΔSX,Reactome Foxo Mediated Transcription Of Cell Cycle Genes,
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.11864406779661017,0.6378034085040454,0.15851410542482433,-0.3266927982230827,-1.272282123953011,53,,Enriched in ΔHC,Reactome Golgi Associated Vesicle Biogenesis,
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,0.11942675159235669,0.6378034085040454,0.1608014010700223,-0.38042601031227813,-1.3243541640939263,32,,Enriched in ΔHC,Reactome Gpvi Mediated Activation Cascade,
REACTOME_BACTERIAL_INFECTION_PATHWAYS,0.12403100775193798,0.6553082120797579,0.1552419662288392,-0.31995052724503087,-1.2645090707214028,59,,Enriched in ΔHC,Reactome Bacterial Infection Pathways,
REACTOME_NUCLEOTIDE_SALVAGE,0.12337662337662338,0.6553082120797579,0.1596467019199062,-0.4201019037243319,-1.3294907776622238,21,,Enriched in ΔHC,Reactome Nucleotide Salvage,
REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING,0.125,0.6569148936170213,0.19782202131510335,0.4207447839134696,1.3429714124817689,18,,Enriched in ΔSX,Reactome Regulation Of Nf Kappa B Signaling,
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.12612612612612611,0.659325992659326,0.15114876138548375,-0.29727126517326363,-1.2481080291077449,81,,Enriched in ΔHC,Reactome Recruitment Of Mitotic Centrosome Proteins And Complexes,
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.12794612794612795,0.6618365152396567,0.1596467019199062,-0.44563305667007097,-1.3211525488921423,18,,Enriched in ΔHC,Reactome Chaperone Mediated Autophagy,
REACTOME_SIGNALING_BY_WNT_IN_CANCER,0.12760416666666666,0.6618365152396567,0.20207170902115992,0.3560015049377075,1.2922137119492467,28,,Enriched in ΔSX,Reactome Signaling By Wnt In Cancer,
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.12885154061624648,0.663048552754435,0.14375898903927542,-0.25808920576235367,-1.1929564590276114,142,,Enriched in ΔHC,Reactome Respiratory Electron Transport,
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.1307300509337861,0.6657798470236116,0.15851410542482433,-0.45564366268043427,-1.3176370159046626,16,,Enriched in ΔHC,Reactome Acyl Chain Remodelling Of Pe,
REACTOME_THE_NLRP3_INFLAMMASOME,0.1307300509337861,0.6657798470236116,0.15851410542482433,-0.45381167148517565,-1.312339236939662,16,,Enriched in ΔHC,Reactome The Nlrp3 Inflammasome,
REACTOME_AGGREPHAGY,0.13804173354735153,0.6909090909090909,0.14920754243532175,-0.36892292677671035,-1.2847162922107334,33,,Enriched in ΔHC,Reactome Aggrephagy,
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,0.13810316139767054,0.6909090909090909,0.15214492236756472,-0.4322186190881108,-1.3159743365895824,19,,Enriched in ΔHC,Reactome Amino Acid Transport Across The Plasma Membrane,
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.13846153846153847,0.6909090909090909,0.2114001893849227,0.2505546364741446,1.1955418171854675,105,,Enriched in ΔSX,Reactome Metabolism Of Water Soluble Vitamins And Cofactors,
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,0.13766233766233765,0.6909090909090909,0.19381330272531053,0.3424123530186665,1.2660393667245462,30,,Enriched in ΔSX,Reactome Regulation Of Tp53 Activity Through Acetylation,
REACTOME_CA_DEPENDENT_EVENTS,0.14175257731958762,0.6972380583384069,0.19002330527910832,0.35457751495084316,1.269423364342895,27,,Enriched in ΔSX,Reactome Ca Dependent Events,
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,0.14195583596214512,0.6972380583384069,0.1455161460903603,-0.35720537492841375,-1.2918247639677056,38,,Enriched in ΔHC,Reactome Chromatin Modifications During The Maternal To Zygotic Transition Mzt,
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.14285714285714285,0.6972380583384069,0.1473312136993771,-0.40684696808163245,-1.287543063216638,21,,Enriched in ΔHC,Reactome Defective Intrinsic Pathway For Apoptosis,
REACTOME_O_LINKED_GLYCOSYLATION,0.14325842696629212,0.6972380583384069,0.19782202131510335,0.2738630805082516,1.1840975320472138,64,,Enriched in ΔSX,Reactome O Linked Glycosylation,
REACTOME_RAC3_GTPASE_CYCLE,0.14285714285714285,0.6972380583384069,0.14122511964253093,-0.28876584147187945,-1.2256059648143836,85,,Enriched in ΔHC,Reactome Rac3 Gtpase Cycle,
REACTOME_RHOH_GTPASE_CYCLE,0.14473684210526316,0.6987101699682564,0.19002330527910832,0.32363641594914727,1.2468850911196943,35,,Enriched in ΔSX,Reactome Rhoh Gtpase Cycle,
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.14497528830313014,0.6987101699682564,0.1473312136993771,-0.40143702323664726,-1.2951809935366632,23,,Enriched in ΔHC,Reactome Rho Gtpases Activate Iqgaps,
REACTOME_CD22_MEDIATED_BCR_REGULATION,0.147239263803681,0.7039516438431244,0.14040623852334236,-0.316452968407676,-1.24774740869449,56,,Enriched in ΔHC,Reactome Cd22 Mediated Bcr Regulation,
REACTOME_NGF_STIMULATED_TRANSCRIPTION,0.14748784440842788,0.7039516438431244,0.1446305280344838,-0.3692609998435522,-1.2652214256198575,30,,Enriched in ΔHC,Reactome Ngf Stimulated Transcription,
REACTOME_CARDIAC_CONDUCTION,0.1490015360983103,0.7077572964669739,0.13959967345192228,-0.3022621308731075,-1.2294442270526647,66,,Enriched in ΔHC,Reactome Cardiac Conduction,
REACTOME_PARASITE_INFECTION,0.1514705882352941,0.7160427807486631,0.13500203382863138,-0.27246397092030666,-1.2107631678749402,109,,Enriched in ΔHC,Reactome Parasite Infection,
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.1572700296735905,0.7383974516049987,0.19381330272531053,0.25743414216794214,1.176040675575874,85,,Enriched in ΔSX,Reactome Clec7a Dectin 1 Signaling,
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.15789473684210525,0.7383974516049987,0.1429011493869481,-0.4424796673864417,-1.2795691815480492,16,,Enriched in ΔHC,Reactome Dopamine Neurotransmitter Release Cycle,
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.15844155844155844,0.7383974516049987,0.1797823162983236,0.33672852071906384,1.2450238999000616,30,,Enriched in ΔSX,Reactome Perk Regulates Gene Expression,
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,0.16009852216748768,0.7391464481377469,0.1737478389995708,0.39775030670622935,1.2531694943089107,17,,Enriched in ΔSX,Reactome Ksrp Khsrp Binds And Destabilizes Mrna,
REACTOME_SARS_COV_INFECTIONS,0.16004813477737664,0.7391464481377469,0.11673920479122178,-0.21936620376070806,-1.1293466594794814,425,,Enriched in ΔHC,Reactome Sars Cov Infections,
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,0.16306156405990016,0.7493247687961924,0.13880510939113969,-0.41796327200490363,-1.2725711371618096,19,,Enriched in ΔHC,Reactome Adrenaline Noradrenaline Inhibits Insulin Secretion,
